mjd_utc	longitude_deg	radius_au
60996.832532606	71.101550125	0.856578849
60996.874199273	71.139547062	0.856747896
60996.915865940	71.177528286	0.856916606
60996.957532606	71.215493835	0.857084978
60996.999199273	71.253443747	0.857253013
60997.040865940	71.291378061	0.857420711
60997.082532606	71.329296816	0.857588071
60997.124199273	71.367200048	0.857755093
60997.165865940	71.405087797	0.857921779
60997.207532606	71.442960100	0.858088127
60997.249199273	71.480816996	0.858254138
60997.290865940	71.518658521	0.858419812
60997.332532606	71.556484714	0.858585149
60997.374199273	71.594295613	0.858750149
60997.415865940	71.632091255	0.858914812
60997.457532606	71.669871678	0.859079138
60997.499199273	71.707636920	0.859243127
60997.540865940	71.745387018	0.859406780
60997.582532606	71.783122008	0.859570096
60997.624199273	71.820841930	0.859733075
60997.665865940	71.858546820	0.859895718
60997.707532606	71.896236715	0.860058025
60997.749199273	71.933911653	0.860219995
60997.790865940	71.971571671	0.860381628
60997.832532606	72.009216805	0.860542926
60997.874199273	72.046847093	0.860703887
60997.915865940	72.084462572	0.860864511
60997.957532606	72.122063278	0.861024800
60997.999199273	72.159649249	0.861184753
60998.040865940	72.197220521	0.861344369
60998.082532606	72.234777131	0.861503650
60998.124199273	72.272319116	0.861662595
60998.165865940	72.309846511	0.861821204
60998.207532606	72.347359355	0.861979477
60998.249199273	72.384857683	0.862137414
60998.290865940	72.422341531	0.862295016
60998.332532606	72.459810937	0.862452282
60998.374199273	72.497265936	0.862609213
60998.415865940	72.534706564	0.862765808
60998.457532606	72.572132858	0.862922068
60998.499199273	72.609544854	0.863077992
60998.540865940	72.646942588	0.863233581
60998.582532606	72.684326096	0.863388835
60998.624199273	72.721695414	0.863543753
60998.665865940	72.759050578	0.863698337
60998.707532606	72.796391624	0.863852585
60998.749199273	72.833718587	0.864006498
60998.790865940	72.871031503	0.864160076
60998.832532606	72.908330409	0.864313320
60998.874199273	72.945615339	0.864466228
60998.915865940	72.982886329	0.864618802
60998.957532606	73.020143414	0.864771041
60998.999199273	73.057386631	0.864922945
60999.040865940	73.094616015	0.865074515
60999.082532606	73.131831600	0.865225750
60999.124199273	73.169033422	0.865376650
60999.165865940	73.206221517	0.865527216
60999.207532606	73.243395920	0.865677447
60999.249199273	73.280556665	0.865827345
60999.290865940	73.317703788	0.865976908
60999.332532606	73.354837325	0.866126136
60999.374199273	73.391957308	0.866275031
60999.415865939	73.429063775	0.866423591
60999.457532606	73.466156759	0.866571817
60999.499199272	73.503236296	0.866719709
60999.540865939	73.540302420	0.866867267
60999.582532605	73.577355166	0.867014491
60999.624199272	73.614394569	0.867161382
60999.665865939	73.651420663	0.867307938
60999.707532605	73.688433482	0.867454161
60999.749199272	73.725433062	0.867600050
60999.790865939	73.762419437	0.867745605
60999.832532605	73.799392641	0.867890827
60999.874199272	73.836352708	0.868035715
60999.915865939	73.873299673	0.868180270
60999.957532605	73.910233570	0.868324491
60999.999199272	73.947154433	0.868468379
61000.040865939	73.984062297	0.868611933
61000.082532605	74.020957195	0.868755155
61000.124199272	74.057839162	0.868898043
61000.165865939	74.094708231	0.869040597
61000.207532605	74.131564437	0.869182819
61000.249199272	74.168407813	0.869324708
61000.290865939	74.205238393	0.869466263
61000.332532605	74.242056211	0.869607486
61000.374199272	74.278861301	0.869748375
61000.415865939	74.315653697	0.869888932
61000.457532605	74.352433431	0.870029156
61000.499199272	74.389200539	0.870169047
61000.540865939	74.425955052	0.870308606
61000.582532605	74.462697005	0.870447832
61000.624199272	74.499426432	0.870586725
61000.665865939	74.536143365	0.870725285
61000.707532605	74.572847838	0.870863514
61000.749199272	74.609539885	0.871001409
61000.790865939	74.646219538	0.871138972
61000.832532605	74.682886831	0.871276203
61000.874199272	74.719541796	0.871413102
61000.915865939	74.756184468	0.871549668
61000.957532605	74.792814879	0.871685902
61000.999199272	74.829433063	0.871821804
61001.040865939	74.866039051	0.871957374
61001.082532605	74.902632878	0.872092612
61001.124199272	74.939214575	0.872227517
61001.165865939	74.975784177	0.872362091
61001.207532605	75.012341715	0.872496333
61001.249199272	75.048887222	0.872630243
61001.290865939	75.085420732	0.872763821
61001.332532605	75.121942276	0.872897068
61001.374199272	75.158451888	0.873029982
61001.415865939	75.194949599	0.873162565
61001.457532605	75.231435443	0.873294817
61001.499199272	75.267909453	0.873426737
61001.540865939	75.304371659	0.873558325
61001.582532605	75.340822096	0.873689582
61001.624199272	75.377260794	0.873820507
61001.665865939	75.413687787	0.873951101
61001.707532605	75.450103107	0.874081364
61001.749199272	75.486506785	0.874211296
61001.790865939	75.522898855	0.874340896
61001.832532605	75.559279348	0.874470165
61001.874199272	75.595648296	0.874599103
61001.915865939	75.632005731	0.874727709
61001.957532605	75.668351686	0.874855985
61001.999199272	75.704686192	0.874983930
61002.040865939	75.741009282	0.875111544
61002.082532605	75.777320986	0.875238827
