mjd_utc	longitude_deg	radius_au
61003.790865938	112.596818794	0.967236338
61003.832532604	112.639844434	0.967236117
61003.874199271	112.682870093	0.967235891
61003.915865938	112.725895772	0.967235662
61003.957532604	112.768921472	0.967235430
61003.999199271	112.811947192	0.967235193
61004.040865938	112.854972933	0.967234953
61004.082532604	112.897998696	0.967234710
61004.124199271	112.941024480	0.967234462
61004.165865938	112.984050287	0.967234211
61004.207532604	113.027076115	0.967233956
61004.249199271	113.070101966	0.967233698
61004.290865938	113.113127841	0.967233436
61004.332532604	113.156153738	0.967233170
61004.374199271	113.199179659	0.967232901
61004.415865938	113.242205604	0.967232627
61004.457532604	113.285231573	0.967232351
61004.499199271	113.328257567	0.967232070
61004.540865938	113.371283586	0.967231786
61004.582532604	113.414309630	0.967231498
61004.624199271	113.457335700	0.967231206
61004.665865938	113.500361795	0.967230911
61004.707532604	113.543387917	0.967230612
61004.749199271	113.586414066	0.967230310
61004.790865938	113.629440241	0.967230003
61004.832532604	113.672466443	0.967229693
61004.874199271	113.715492673	0.967229380
61004.915865938	113.758518931	0.967229062
61004.957532604	113.801545217	0.967228741
61004.999199271	113.844571531	0.967228416
61005.040865938	113.887597875	0.967228088
61005.082532604	113.930624247	0.967227756
61005.124199271	113.973650649	0.967227420
61005.165865938	114.016677617	0.967227060
61005.207532604	114.059704081	0.967226717
61005.249199271	114.102730573	0.967226370
61005.290865938	114.145757096	0.967226020
61005.332532604	114.188783651	0.967225666
61005.374199271	114.231810236	0.967225308
61005.415865938	114.274836854	0.967224946
61005.457532604	114.317863504	0.967224581
61005.499199271	114.360890186	0.967224212
61005.540865938	114.403916900	0.967223839
61005.582532604	114.446943648	0.967223463
61005.624199271	114.489970430	0.967223083
