mjd_utc	longitude_deg	radius_au
60992.415865941	50.919250086	0.989603623
60992.457532607	50.961182355	0.989594458
60992.499199274	51.003115557	0.989585297
60992.540865941	51.045049691	0.989576141
60992.582532607	51.086984756	0.989566989
60992.624199274	51.128920751	0.989557842
60992.665865941	51.170857676	0.989548700
60992.707532607	51.212795529	0.989539563
60992.749199274	51.254734309	0.989530430
60992.790865941	51.296674015	0.989521302
60992.832532607	51.338614648	0.989512179
60992.874199274	51.380556204	0.989503060
60992.915865941	51.422498685	0.989493946
60992.957532607	51.464442088	0.989484837
60992.999199274	51.506386413	0.989475732
60993.040865941	51.548331658	0.989466631
60993.082532607	51.590277823	0.989457536
60993.124199274	51.632224907	0.989448444
60993.165865941	51.674172909	0.989439358
60993.207532607	51.716121827	0.989430276
60993.249199274	51.758071661	0.989421198
60993.290865941	51.800022410	0.989412125
60993.332532607	51.841974073	0.989403057
60993.374199274	51.883926648	0.989393993
60993.415865941	51.925880135	0.989384933
60993.457532607	51.967834532	0.989375878
60993.499199274	52.009789839	0.989366828
60993.540865941	52.051746054	0.989357782
60993.582532607	52.093703177	0.989348740
60993.624199274	52.135661206	0.989339703
60993.665865941	52.177620141	0.989330670
60993.707532607	52.219579979	0.989321642
60993.749199274	52.261540721	0.989312618
60993.790865941	52.303502364	0.989303598
60993.832532607	52.345464909	0.989294583
60993.874199274	52.387428353	0.989285572
60993.915865941	52.429392696	0.989276566
60993.957532607	52.471357937	0.989267564
60993.999199274	52.513324074	0.989258566
60994.040865941	52.555291106	0.989249573
60994.082532607	52.597259033	0.989240584
60994.124199274	52.639227852	0.989231599
60994.165865941	52.681197564	0.989222619
60994.207532607	52.723168166	0.989213643
60994.249199274	52.765139658	0.989204671
60994.290865941	52.807112039	0.989195703
60994.332532607	52.849085306	0.989186740
60994.374199274	52.891059460	0.989177781
60994.415865941	52.933034499	0.989168827
60994.457532607	52.975010422	0.989159876
60994.499199274	53.016987227	0.989150930
60994.540865941	53.058964914	0.989141988
60994.582532607	53.100943481	0.989133050
60994.624199274	53.142922926	0.989124117
60994.665865941	53.184903250	0.989115188
60994.707532607	53.226884450	0.989106262
60994.749199274	53.268866526	0.989097342
60994.790865941	53.310849476	0.989088425
60994.832532607	53.352833299	0.989079512
60994.874199274	53.394817994	0.989070604
60994.915865941	53.436803559	0.989061700
60994.957532607	53.478789993	0.989052800
60994.999199274	53.520777296	0.989043904
60995.040865940	53.562765465	0.989035013
60995.082532607	53.604754500	0.989026125
60995.124199273	53.646744399	0.989017242
60995.165865940	53.688735161	0.989008362
60995.207532607	53.730726785	0.988999487
60995.249199273	53.772719269	0.988990616
60995.290865940	53.814712613	0.988981750
60995.332532606	53.856706814	0.988972887
60995.374199273	53.898701873	0.988964028
60995.415865940	53.940697786	0.988955174
60995.457532606	53.982694554	0.988946323
60995.499199273	54.024692175	0.988937477
60995.540865940	54.066690647	0.988928634
60995.582532606	54.108689970	0.988919796
60995.624199273	54.150690141	0.988910962
60995.665865940	54.192691160	0.988902132
60995.707532606	54.234693026	0.988893306
60995.749199273	54.276695736	0.988884484
60995.790865940	54.318699291	0.988875666
60995.832532606	54.360703687	0.988866852
60995.874199273	54.402708925	0.988858042
60995.915865940	54.444715002	0.988849237
60995.957532606	54.486721918	0.988840435
60995.999199273	54.528729671	0.988831637
60996.040865940	54.570738260	0.988822843
60996.082532606	54.612747683	0.988814054
60996.124199273	54.654757939	0.988805268
60996.165865940	54.696769027	0.988796486
60996.207532606	54.738780945	0.988787709
60996.249199273	54.780793692	0.988778935
60996.290865940	54.822807267	0.988770165
60996.332532606	54.864821668	0.988761400
60996.374199273	54.906836894	0.988752638
60996.415865940	54.948852944	0.988743881
60996.457532606	54.990869816	0.988735127
60996.499199273	55.032887508	0.988726377
60996.540865940	55.074906020	0.988717632
60996.582532606	55.116925351	0.988708890
60996.624199273	55.158945497	0.988700152
60996.665865940	55.200966460	0.988691418
60996.707532606	55.242988236	0.988682689
60996.749199273	55.285010824	0.988673963
60996.790865940	55.327034224	0.988665241
60996.832532606	55.369058433	0.988656523
60996.874199273	55.411083451	0.988647809
60996.915865940	55.453109276	0.988639099
60996.957532606	55.495135906	0.988630393
60996.999199273	55.537163341	0.988621691
60997.040865940	55.579191578	0.988612993
60997.082532606	55.621220616	0.988604299
60997.124199273	55.663250454	0.988595609
60997.165865940	55.705281091	0.988586923
60997.207532606	55.747312525	0.988578241
60997.249199273	55.789344755	0.988569563
60997.290865940	55.831377778	0.988560888
60997.332532606	55.873411595	0.988552218
60997.374199273	55.915446202	0.988543552
60997.415865940	55.957481600	0.988534889
60997.457532606	55.999517786	0.988526231
60997.499199273	56.041554759	0.988517576
60997.540865940	56.083592518	0.988508926
60997.582532606	56.125631061	0.988500279
60997.624199273	56.167670387	0.988491636
60997.665865940	56.209710494	0.988482998
60997.707532606	56.251751381	0.988474363
60997.749199273	56.293793046	0.988465732
60997.790865940	56.335835488	0.988457105
60997.832532606	56.377878706	0.988448482
60997.874199273	56.419922698	0.988439863
60997.915865940	56.461967462	0.988431248
60997.957532606	56.504012998	0.988422637
60997.999199273	56.546059303	0.988414030
60998.040865940	56.588106376	0.988405427
60998.082532606	56.630154216	0.988396828
60998.124199273	56.672202821	0.988388233
60998.165865940	56.714252190	0.988379641
60998.207532606	56.756302322	0.988371054
60998.249199273	56.798353214	0.988362471
60998.290865940	56.840404866	0.988353892
60998.332532606	56.882457275	0.988345316
60998.374199273	56.924510441	0.988336745
60998.415865940	56.966564363	0.988328177
60998.457532606	57.008619037	0.988319614
60998.499199273	57.050674464	0.988311054
60998.540865940	57.092730641	0.988302499
60998.582532606	57.134787567	0.988293947
60998.624199273	57.176845241	0.988285400
60998.665865940	57.218903660	0.988276856
60998.707532606	57.260962825	0.988268317
60998.749199273	57.303022732	0.988259781
60998.790865940	57.345083382	0.988251250
60998.832532606	57.387144771	0.988242722
60998.874199273	57.429206899	0.988234199
60998.915865940	57.471269764	0.988225679
60998.957532606	57.513333365	0.988217164
60998.999199273	57.555397700	0.988208652
60999.040865940	57.597462768	0.988200145
60999.082532606	57.639528567	0.988191641
60999.124199273	57.681595096	0.988183142
60999.165865940	57.723662353	0.988174647
60999.207532606	57.765730336	0.988166155
60999.249199273	57.807799045	0.988157668
60999.290865940	57.849868478	0.988149185
60999.332532606	57.891938632	0.988140705
60999.374199273	57.934009508	0.988132230
60999.415865939	57.976081103	0.988123759
60999.457532606	58.018153415	0.988115292
60999.499199272	58.060226444	0.988106829
60999.540865939	58.102300188	0.988098370
60999.582532605	58.144374644	0.988089916
60999.624199272	58.186449813	0.988081465
60999.665865939	58.228525692	0.988073018
60999.707532605	58.270602279	0.988064576
60999.749199272	58.312679574	0.988056137
60999.790865939	58.354757574	0.988047703
60999.832532605	58.396836279	0.988039273
