radius_arcmin	energy_flux_erg_cm2_s_arcmin2	count_rate_ct_s_arcmin2	tau
17.71	3.922721394415801e-15	0.00033060089559375694	0.010462442667794941
17.76	3.908798321780509e-15	0.00032942748055357667	0.010425113657010248
17.810000000000002	3.894667472542848e-15	0.00032823655442251835	0.01038722900320379
17.860000000000003	3.8803197305187525e-15	0.0003270273489026804	0.010348764330589297
17.910000000000004	3.865745219868986e-15	0.0003257990316735974	0.01030969323168641
17.96	3.850933212229619e-15	0.0003245506985653406	0.010269987018920606
18.01	3.8358720186639475e-15	0.0003232813644523929	0.01022961443562305
18.060000000000002	3.820548863285528e-15	0.00032198995260279294	0.010188541318003572
18.110000000000003	3.8049497345984616e-15	0.00032067528214932466	0.010146730197520545
18.160000000000004	3.789059209551104e-15	0.0003193360532610355	0.010104139830262898
18.21	3.772860243914071e-15	0.0003179708294766191	0.010060724636253819
18.26	3.756333920745464e-15	0.00031657801650545296	0.010016434026642545
18.310000000000002	3.739459146212509e-15	0.0003151558365919165	0.009971211590080013
18.360000000000003	3.722212278631194e-15	0.0003137022972514254	0.009924994100458823
18.410000000000004	3.70456667186396e-15	0.00031221515278869415	0.009877710295568
18.46	3.686492107575432e-15	0.00031069185644912726	0.009829279358450982
18.51	3.6679540813520895e-15	0.00030912950025408826	0.009779609007858481
18.560000000000002	3.648912893868398e-15	0.0003075247384057861	0.00972859306721045
18.610000000000003	3.62932247774546e-15	0.0003058736884167358	0.009676108326546088
18.660000000000004	3.609128859545032e-15	0.00030417180148899133	0.009622010428471679
18.71	3.588268107720085e-15	0.00030241368957059097	0.009566128379052023
18.76	3.5666635393859085e-15	0.00030059288994654346	0.009508257076053368
18.810000000000002	3.544221829645142e-15	0.00029870153733875586	0.009448146901516503
18.860000000000003	3.5208274451217143e-15	0.000296729894772878	0.009385488831569125
18.910000000000004	3.496334424332028e-15	0.0002946656608406915	0.009319892448969753
18.96	3.470553772435203e-15	0.00029249290734914503	0.009250852223974945
19.01	3.4432332170921837e-15	0.00029019037317545154	0.009177693360849776
19.060000000000002	3.41402276484202e-15	0.0002877285614117229	0.00909947966001647
19.110000000000003	3.382411571379038e-15	0.000285064418889512	0.009014844643087829
19.160000000000004	3.347600054636339e-15	0.00028213055806817084	0.008921649447672791
19.210000000000004	3.308200937992897e-15	0.00027881006141845544	0.008816183095945678
19.26	3.261362478596738e-15	0.000274862588460869	0.008690817053672237
19.310000000000002	3.1987534965937506e-15	0.0002695860002351881	0.008523264770742172
19.360000000000003	3.084277031137855e-15	0.0002599381006780076	0.008216978856086816
19.410000000000004	3.0802836093006683e-15	0.0002596015412583819	0.008206296005000795
19.460000000000004	3.0762685185753165e-15	0.00025926315561835634	0.00819555530226243
19.51	3.0722315542124994e-15	0.00025892292650197624	0.008184756202024426
